Artist,Track,User,Rating,Time
16,135,33457,45.886467,12
3,10,3393,70.972664,18
2,7,3131,31.739515,18
47,170,46080,8.868731,4
13,31,13280,29.983539,19
46,169,43575,32.705541,16
10,143,35398,15.327671,12
35,90,29982,31.916445,23
17,36,16261,37.368063,8
0,1,762,41.496063,6
26,66,23586,19.971128,22
47,171,46709,26.601405,4
11,153,40843,12.397218,15
22,128,32245,19.360689,0
41,155,42629,57.706667,16
42,158,41849,26.098062,16
0,2,1495,39.528851,6
0,1,38667,19.338882,15
26,67,23285,47.286589,22
20,45,18515,10.687872,21
37,100,32077,45.851917,23
20,44,17589,25.139834,21
48,172,47637,10.509104,17
20,46,18898,18.582149,21
35,89,29696,25.502822,23
25,59,19947,15.777904,21
21,51,19543,38.455444,21
10,144,35635,16.354713,12
11,153,39705,45.228025,15
3,10,4494,52.14032,18
22,122,32869,36.136679,0
21,47,20115,25.428742,21
18,38,16644,34.131225,9
1,5,3980,14.779574,18
11,28,10567,4.544589,7
6,15,6278,40.302655,7
21,48,22231,37.533537,22
21,22,17501,47.956592,21
47,170,46093,28.204577,4
16,139,33667,64.546798,12
26,67,23894,49.910691,22
2,175,50238,25.594354,17
10,26,10451,91.913368,7
21,47,17475,52.091265,21
27,71,24854,5.426348,22
34,87,28666,34.807161,23
39,105,31775,48.351082,23
5,13,3522,29.39665,18
29,75,25074,23.745016,22
20,44,18565,22.635825,21
35,90,29629,15.901128,23
22,131,32660,42.915625,0
8,20,9287,27.036643,7
22,115,32926,41.243772,0
37,98,31996,16.518523,23
10,26,9000,92.188881,7
2,70,21977,34.651789,22
33,85,26260,50.847363,11
12,30,11280,16.954968,19
20,44,18190,20.517511,21
9,22,9433,20.852657,7
28,72,24342,13.054018,22
38,102,27820,31.273742,23
22,125,33050,41.245497,0
0,1,929,36.066446,6
45,164,44890,36.951612,16
46,165,44994,37.165408,16
48,172,48556,21.083064,17
2,8,1811,53.138897,18
16,136,33328,50.029953,12
0,1,718,18.775171,6
35,92,29748,40.466761,23
1,5,3060,15.588862,18
6,16,5772,35.519672,7
26,66,21361,29.225813,22
11,154,39483,11.146973,15
0,1,1183,25.357124,6
44,162,42034,22.14022,16
35,88,28048,25.114693,23
39,105,29922,21.184525,23
3,9,5461,40.725807,18
22,52,19082,69.153087,21
16,135,34261,39.59791,12
17,36,16251,16.245404,8
29,75,25282,44.74439,22
23,56,20622,40.249308,21
39,105,27759,26.397152,23
21,47,19777,32.507728,21
20,44,19034,14.567887,21
1,4,3680,43.087885,18
21,60,21446,60.052354,22
22,53,19831,23.297193,21
11,152,38823,58.152895,15
30,78,24670,35.148211,22
0,150,40395,54.173187,15
39,105,31999,32.429822,23
28,73,24136,47.755996,22
7,17,8732,25.107397,7
46,168,45194,43.481572,16
26,65,23127,30.243062,22
32,84,26234,38.929914,11
37,99,28874,15.073049,23
8,20,6894,86.654945,7
9,22,6836,34.613343,7
22,110,32539,93.348247,0
2,7,4109,48.600072,18
18,39,16737,18.030901,9
11,29,6576,17.737727,7
22,132,32428,34.154108,0
44,161,42237,17.535063,16
32,84,25900,27.720781,11
21,48,22033,43.820909,22
21,60,22148,29.885672,22
33,85,25673,30.752239,11
22,52,20975,54.891976,21
16,135,34040,74.598892,12
3,10,5257,64.535013,18
22,53,20030,41.115651,21
3,9,4150,36.280548,18
4,12,36482,16.090708,13
44,162,42584,71.270363,16
46,165,45463,26.752177,16
10,143,34219,60.72185,12
1,5,3114,20.067263,18
26,63,23625,52.10364,22
6,148,39525,28.505364,15
22,112,32258,39.075415,0
26,62,23822,25.8063,22
10,25,8013,35.168363,7
2,175,50087,32.990303,17
26,61,23760,38.245683,22
35,91,30126,12.779751,23
40,176,48304,9.864494,17
10,140,35111,37.250145,12
14,95,31816,51.028233,23
6,16,6610,33.139235,7
3,9,2635,23.416232,18
4,11,5082,82.014736,18
37,100,31248,14.005574,23
14,96,30709,11.652311,23
6,148,39961,51.373078,15
35,89,30036,6.087879,23
47,171,46530,38.221755,4
48,172,48353,34.24651,17
6,149,39751,28.03406,15
35,89,29808,45.500829,23
7,19,7865,65.41915,7
10,140,35258,42.419182,12
30,78,24716,16.661949,22
7,19,8822,68.618515,7
35,88,29546,27.749644,23
30,78,24839,29.164103,22
26,66,23364,19.311915,22
32,84,26086,22.522244,11
10,27,9875,21.506693,7
10,27,6764,50.530224,7
37,101,28416,12.59433,23
23,56,20734,15.68,21
14,96,31697,21.405409,23
22,54,18869,44.141168,21
16,134,34473,26.20638,12
32,81,27450,41.618988,11
2,173,50114,16.100471,17
10,140,35313,44.091437,12
31,80,27153,26.40541,11
21,49,19964,11.406931,21
32,81,25524,42.283012,11
6,15,6985,90.333645,7
49,182,50534,63.851782,17
21,51,20048,15.995648,21
10,142,35358,17.83587,12
14,96,31217,19.736471,23
4,11,36763,95.27491,13
28,72,24111,27.92482,22
40,180,50064,29.665679,17
11,153,39769,16.700113,15
0,1,799,74.474678,6
0,150,40880,32.862221,15
31,79,26062,33.201909,11
14,96,30294,56.040423,23
47,170,46201,49.32913,4
25,59,20793,11.105295,21
9,21,10353,29.312031,7
26,62,23735,48.93693,22
3,10,4489,58.533356,18
20,45,17992,26.318004,21
39,104,31205,61.281234,23
24,58,20432,24.156652,21
37,98,28957,14.5446741,23
16,135,34400,31.12854,12
49,183,50008,56.671536,17
17,36,16068,33.011809,8
28,72,23452,48.601349,22
15,42,16988,36.480603,9
26,64,24093,45.021082,22
34,86,28408,46.806438,23
33,85,33307,40.481416,12
11,152,39100,8.494594,15
22,112,32239,33.531252,0
14,32,11791,60.717263,19
24,58,17459,48.072924,21
39,105,28328,36.98077,23
12,34,15460,18.027921,8
23,56,20422,25.954742,21
3,10,2364,85.571613,18
46,168,44609,12.445248,16
26,66,22789,43.831098,22
37,97,31197,26.416308,23
10,25,7746,31.148066,7
35,88,29655,73.348751,23
21,49,20050,38.826773,21
14,94,28305,17.423043,23
14,95,27708,33.192906,23
25,59,18650,21.782709,21
30,76,24298,51.014225,22
40,147,36983,35.089899,13
46,168,44664,54.57925,16
34,87,29029,39.297572,23
21,51,20114,46.984569,21
45,164,44921,58.440544,16
40,179,49450,21.937455,17
10,25,6500,41.078398,7
6,148,38433,33.93767,15
20,44,17496,27.983681,21
7,17,8371,68.352924,7
33,85,27549,31.645712,11
9,22,9463,19.969386,7
21,48,22104,29.364021,22
26,64,22587,51.785971,22
37,97,31693,71.141533,23
21,49,19345,55.183312,21
29,74,24857,17.83973,22
4,12,37268,69.13995,13
10,145,34435,51.084918,12
26,61,22118,32.587235,22
21,60,21347,21.33887,22
6,149,39058,46.249476,15
16,35,16387,47.789566,8
46,169,43946,25.88139,16
48,172,48538,29.371961,17
43,159,42612,47.935652,16
22,54,19336,47.001181,21
6,14,6587,7.026562,7
42,157,41694,11.213463,16
6,14,6309,19.861582,7
14,94,29468,23.103227,23
11,29,10622,35.132185,7
18,38,16759,11.401753,9
40,179,50617,39.438303,17
4,11,4613,39.002087,18
33,85,34155,35.907047,12
14,96,29651,50.18531,23
2,173,49433,43.100025,17
10,145,35749,47.636181,12
26,65,24153,39.272671,22
0,151,40652,33.115779,15
41,156,41412,72.427494,16
11,154,38484,35.716591,15
48,172,48295,13.663679,17
37,100,27918,7.638268,23
39,104,28154,11.271003,23
23,56,21056,10.372424,21
4,11,3257,27.615602,18
10,24,6439,16.147415,7
10,140,34834,27.414194,12
46,167,45189,39.65426,16
2,70,22826,38.130617,22
37,100,28893,4.295661,23
0,3,988,28.915461,6
21,50,19229,12.472274,21
22,53,20714,30.096644,21
33,85,33878,70.705887,12
21,48,19946,9.207148,21
21,49,17938,13.035737,21
21,48,20231,20.998628,21
33,85,26629,16.324815,11
24,58,18405,29.88301,21
14,95,30987,9.104299,23
45,164,43908,55.18993,16
10,26,10480,61.397543,7
2,8,2692,47.322027,18
37,101,31941,47.763789,23
2,7,1805,43.183752,18
7,19,6234,62.511702,7
22,54,19485,50.458157,21
21,50,19855,29.480747,21
11,152,40900,76.480148,15
3,9,3198,48.390387,18
46,168,45459,31.951488,16
35,89,30190,36.54014,23
16,134,33808,58.298324,12
40,178,50732,32.311331,17
44,161,42475,56.796886,16
4,11,4813,77.78582,18
47,171,46337,21.332116,4
40,178,50400,62.601656,17
11,29,8969,70.784295,7
43,159,42924,35.769526,16
20,45,17247,20.97696,21
17,36,14070,41.480882,8
46,165,45454,38.660969,16
21,22,17719,37.708319,21
26,62,22970,9.227181,22
36,93,28952,13.478044,23
20,45,17633,6.391766,21
36,93,29287,42.476792,23
33,85,26547,20.320505,11
14,95,31793,36.654474,23
10,140,34644,25.451693,12
28,72,24202,24.986256,22
29,75,25304,23.021143,22
46,165,44831,16.970782,16
39,103,29669,70.186374,23
2,7,4993,18.761201,18
21,49,19579,27.605432,21
40,178,48947,37.864526,17
40,180,48855,12.458704,17
15,33,12031,40.446953,19
0,1,441,45.272112,6
20,45,17738,33.455143,21
16,136,34780,42.652459,12
4,11,4898,65.279671,18
16,137,34689,45.416731,12
42,157,42647,31.490102,16
2,173,48484,54.036833,17
39,103,31955,33.687829,23
43,159,40949,71.020451,16
9,21,7831,23.771158,7
29,74,23046,45.07132,22
11,28,10942,37.189909,7
30,76,23734,32.297049,22
45,163,45205,21.610528,16
41,155,40969,52.445646,16
2,70,24520,44.319321,22
26,61,21820,30.597637,22
10,25,10548,23.722794,7
26,62,21674,45.1266266,22
22,52,18881,11.339275,21
10,144,33285,12.882981,12
42,158,42014,60.865189,16
6,15,5738,36.482331,7
36,93,31194,71.576988,23
11,29,8051,18.991734,7
0,1,1567,34.20052,6
46,168,44841,25.176478,16
6,148,39916,55.088712,15
22,110,32996,25.980021,0
22,55,20826,68.63731,21
7,18,8312,63.582779,7
40,176,48328,37.853544,17
32,84,27497,68.662872,11
26,63,23349,10.160742,22
30,77,21365,29.412779,22
10,24,10097,69.983933,7
12,34,15181,24.560285,8
2,174,49389,24.105175,17
0,0,101,35.086413,6
7,18,8258,58.841009,7
39,106,27788,41.767271,23
14,94,30584,10.080648,23
24,58,21066,8.491081,21
26,64,23055,68.199978,22
26,67,24157,34.833115,22
22,124,32449,49.589956,0
31,80,27185,11.363215,11
13,31,11354,22.433735,19
22,129,33002,49.264433,0
6,148,39260,35.639729,15
16,138,33704,40.394621,12
10,141,34339,40.363575,12
35,90,30243,25.976017,23
31,80,27061,15.986711,11
31,80,26722,38.45384,11
33,85,33636,36.439099,12
21,48,19435,28.424534,21
45,163,45255,66.62231,16
22,120,32427,33.401711,0
5,13,4285,41.570533,18
10,27,6624,34.39862,7
23,57,17390,41.343096,21
30,76,24889,51.045519,22
20,45,19023,37.775316,21
26,64,23956,74.384788,22
30,78,21983,53.780204,22
28,73,23557,54.919064,22
46,168,43471,66.139133,16
21,22,17568,49.863634,21
5,13,2767,21.111045,18
13,31,13125,55.986401,19
1,4,2700,25.677516,18
2,70,22037,23.696828,22
11,152,39264,18.137878,15
47,171,46768,9.103842,4
22,121,32502,31.441249,0
26,66,24122,38.413176,22
27,71,23403,28.24919,22
21,48,19507,27.353715,21
42,158,42913,47.74407,16
11,29,7167,40.816254,7
2,68,21337,82.040062,22
10,141,33388,14.711519,12
42,158,41851,47.954055,16
9,22,6119,40.336839,7
35,90,30145,17.191651,23
49,182,49306,31.022372,17
2,175,49376,62.947811,17
11,29,10775,13.619274,7
23,56,20083,32.908671,21
22,118,32989,47.274449,0
17,36,16051,36.14295,8
9,22,10172,40.996679,7
9,22,8403,58.323673,7
25,59,21126,29.143642,21
18,38,16795,32.698177,9
10,140,33437,14.138072,12
16,138,33651,28.604283,12
16,135,35050,14.301071,12
14,96,31996,38.186159,23
29,75,22124,21.828458,22
33,85,34553,37.041474,12
25,59,19790,14.304668,21
1,4,2656,11.71479,18
22,126,32598,69.078617,0
22,133,32815,7.735529,0
30,77,25260,10.680118,22
40,146,37612,18.410041,13
16,139,34021,42.699471,12
47,170,47141,53.756743,4
39,106,29927,23.875345,23
2,8,4453,37.161039,18
22,122,32464,42.031422,0
6,15,5866,42.608393,7
2,173,49309,14.84889,17
11,28,10618,2.833702,7
6,15,7321,25.979846,7
0,3,461,41.569119,6
3,9,5372,33.514006,18
35,92,30411,32.491875,23
22,129,32749,31.514897,0
26,65,23147,62.72303,22
14,95,30021,23.84847,23
21,60,22611,63.916804,22
10,145,35398,15.330325,12
40,178,50595,29.469477,17
10,142,34604,29.461575,12
2,7,2139,34.220216,18
2,175,49743,45.787618,17
22,129,32640,27.3816,0
6,15,6843,44.477776,7
49,182,48837,66.328797,17
21,48,22691,16.603543,22
14,32,12914,22.423037,19
0,2,1502,18.337432,6
12,30,11151,36.01688,19
35,88,28882,58.456674,23
16,35,13604,36.577101,8
0,0,1690,51.310659,6
0,2,206,29.559157,6
45,163,44491,15.512256,16
2,69,21839,9.705173,22
42,158,42896,80.636291,16
20,44,18801,20.670716,21
22,54,19988,35.373473,21
20,45,18985,42.91465,21
16,139,33450,46.584615,12
22,53,17922,26.116189,21
26,62,21843,6.170025,22
22,52,32936,41.340004,0
5,13,3975,46.591555,18
0,0,407,21.791727,6
17,36,15346,37.581041,8
20,44,17588,20.08987,21
45,163,43761,72.11504,16
43,159,42775,67.121777,16
48,172,47881,12.066527,17
39,106,28807,9.860352,23
37,99,31819,38.804704,23
14,96,31807,54.748543,23
2,173,49659,18.748372,17
23,56,18595,47.898905,21
20,45,18774,24.726869,21
33,85,27122,41.852822,11
49,182,49817,49.704405,17
22,108,32339,64.472555,0
30,76,25053,12.405192,22
40,147,37376,57.038767,13
31,79,27092,41.627589,11
26,66,23519,63.137723,22
28,72,22497,15.27844,22
34,86,28844,41.39851,23
28,73,24139,32.540643,22
2,173,49262,9.500406,17
25,59,19873,24.993717,21
6,15,7075,19.061605,7
7,17,7407,14.075012,7
40,180,49950,8.848689,17
36,93,30276,37.995694,23
22,120,32756,56.476394,0
24,58,19690,14.426366,21
27,71,23105,18.596647,22
6,148,39803,24.265814,15
46,169,44698,14.940624,16
41,156,41876,68.324383,16
5,13,5576,52.906828,18
43,160,41530,52.979183,16
23,57,20075,24.582597,21
10,24,8322,63.187928,7
14,32,12722,47.996389,19
31,79,26185,15.166999,11
9,23,9908,53.562317,7
10,24,8335,12.177975,7
16,137,33514,16.483408,12
37,98,29875,15.584379,23
2,173,49820,13.665157,17
22,109,33074,4.87342,0
3,10,5240,22.408294,18
11,152,38449,21.93392,15
1,6,2638,36.364224,18
10,141,33746,63.794061,12
10,24,9689,15.810443,7
9,22,9618,56.832045,7
12,30,11709,60.905668,19
38,102,31131,25.861674,23
31,80,25724,16.18635,11
14,96,31167,22.394577,23
0,150,40674,37.462231,15
2,7,4249,41.662785,18
6,15,5908,36.898121,7
40,177,47942,20.202214,17
26,61,23554,43.216825,22
5,13,4396,25.311205,18
16,135,33720,79.289597,12
41,155,42150,16.908303,16
23,57,21210,18.957043,21
22,54,17350,40.313457,21
46,165,44735,9.783092,16
2,70,23284,30.612647,22
22,119,32849,17.201363,0
14,94,28924,47.614773,23
28,73,24434,25.547604,22
10,145,33425,44.218132,12
14,94,30474,30.589368,23
12,30,11911,13.050404,19
29,74,21852,17.224529,22
30,76,21348,15.724393,22
43,160,41107,38.380217,16
4,12,3103,70.855984,18
47,170,46381,39.866996,4
31,79,25520,21.866903,11
32,83,25968,46.176222,11
32,84,26770,52.803697,11
35,90,30791,37.561644,23
47,170,46864,26.110161,4
47,170,46692,28.729382,4
45,164,45179,30.727039,16
30,76,25429,30.361705,22
11,154,39654,35.391495,15
22,52,21046,21.893531,21
21,47,20317,41.712414,21
22,54,32981,99.708962,0
4,12,2857,72.458725,18
5,13,5063,20.872178,18
0,1,68,27.465191,6
14,96,27822,13.010196,23
30,77,24533,38.846429,22
2,69,24714,15.1221,22
44,161,42455,54.783756,16
6,148,39228,16.369897,15
6,149,39884,48.559507,15
10,143,35060,24.701344,12
35,90,30055,27.990702,23
40,147,37557,29.719211,13
40,178,48136,21.819755,17
28,72,22620,39.99522,22
0,1,40614,52.921493,15
4,12,4878,49.710465,18
16,136,34192,32.630114,12
20,44,17776,34.888592,21
35,90,29163,42.661636,23
1,4,2179,36.335335,18
29,74,23767,44.720488,22
0,1,494,13.888824,6
10,27,10441,63.71324,7
4,11,5379,59.064793,18
4,11,37811,27.899841,13
3,9,3737,50.822764,18
22,54,20877,9.854228,21
46,168,43439,21.188161,16
39,106,27830,8.076676,23
39,104,31461,45.660359,23
9,21,7935,61.354914,7
22,54,18175,45.880558,21
10,143,35974,24.686726,12
10,140,33691,32.892553,12
22,52,18660,65.215256,21
4,12,37068,37.732305,13
44,161,43207,58.022356,16
16,136,33580,10.567876,12
32,84,27005,55.668962,11
39,106,29537,29.10848,23
49,182,47821,39.384952,17
20,45,18183,27.811545,21
2,70,21636,46.047455,22
22,129,33145,51.211788,0
16,136,34367,51.236309,12
39,104,31955,31.524873,23
47,171,47237,9.2053,4
40,147,37714,15.562475,13
21,47,20271,6.69647,21
37,101,31857,8.522725,23
9,21,9433,27.524567,7
32,83,27180,39.114756,11
2,69,22110,25.771863,22
35,92,28440,41.618101,23
10,26,8772,32.460732,7
40,147,37015,40.929739,13
3,10,5259,29.255655,18
4,11,37605,31.940043,13
16,137,33811,4.7320577,12
14,32,11388,18.180425,19
45,164,45216,38.974295,16
40,176,50000,23.093843,17
4,12,36173,38.525675,13
6,148,38830,36.853563,15
30,77,21391,37.343002,22
40,179,49574,40.100107,17
34,87,28114,41.25379,23
43,159,42227,12.605234,16
0,0,924,62.808706,6
1,5,3926,30.799186,18
2,69,21554,12.736,22
4,11,5232,69.129929,18
23,57,17295,14.312952,21
3,10,4803,73.118766,18
37,97,31131,13.267681,23
45,164,43859,24.405875,16
26,62,23081,34.764337,22
20,44,17739,75.780281,21
6,149,39333,48.918616,15
26,62,23450,43.026724,22
40,146,37398,35.944778,13
49,182,50134,25.775605,17
4,11,37423,51.778323,13
21,50,20318,46.102909,21
28,72,25460,23.182612,22
43,160,42670,52.832705,16
5,13,2923,29.544595,18
27,71,25317,3.741374,22
10,27,10801,32.041618,7
45,163,44639,16.470571,16
22,111,33031,28.577283,0
16,136,33282,23.7737,12
35,91,30745,28.548743,23
39,103,29326,69.073246,23
1,6,2616,9.466897,18
12,30,11738,14.265935,19
23,56,18487,27.449407,21
2,175,47433,14.750369,17
49,182,48116,39.929341,17
32,81,27260,29.364524,11
29,75,23695,15.193276,22
16,135,33308,29.116695,12
22,116,32543,15.069416,0
37,101,29143,4.161684,23
13,31,12104,41.643915,19
22,53,32865,27.168539,0
21,50,20330,38.041901,21
42,157,41992,14.270289,16
47,170,46837,41.559645,4
41,155,41733,10.342593,16
2,7,4819,17.424107,18
40,178,50447,38.588617,17
49,182,50392,19.687266,17
47,170,46639,18.031985,4
22,115,33091,0.0,0
31,80,27492,11.208316,11
4,11,38233,91.529117,13
0,1,40824,50.19343,15
41,155,41161,43.400148,16
9,21,7534,49.25165,7
40,146,36546,76.420524,13
3,10,4132,47.094415,18
42,157,43235,25.582226,16
23,56,19876,27.422608,21
6,14,7374,25.537982,7
21,50,20106,36.496184,21
2,8,4635,14.256863,18
22,54,19934,53.526114,21
7,17,8372,51.285787,7
40,147,38017,6.223718,13
30,77,24124,48.689001,22
24,58,18821,24.222079,21
10,27,10292,29.692278,7
16,134,33707,31.984968,12
6,148,39966,59.46616,15
16,134,34387,24.303805,12
34,86,27944,45.117516,23
23,57,18052,29.998444,21
21,60,22057,76.962738,22
46,168,44126,42.705103,16
32,81,26767,37.805149,11
37,101,31130,44.695513,23
16,137,34699,46.77361,12
38,102,31731,18.991504,23
0,3,1283,48.05546,6
22,129,32778,28.548046,0
35,92,27975,49.381058,23
0,1,1407,45.500708,6
2,8,3655,50.465086,18
6,14,7106,16.038021,7
14,95,31991,60.854528,23
16,139,34431,32.979572,12
30,77,21783,30.337438,22
13,31,11814,35.120556,19
20,45,17278,40.600971,21
40,180,47693,59.813912,17
37,99,30079,22.014289,23
35,90,28781,53.577745,23
37,100,29539,46.722094,23
26,64,23341,47.688299,22
37,99,27678,8.547255,23
6,14,6171,41.443723,7
3,9,5401,57.242912,18
40,147,36163,13.195623,13
29,75,25416,26.468006,22
21,22,18008,41.219873,21
23,57,18673,13.688997,21
3,10,4840,75.041855,18
10,143,35753,47.817861,12
40,177,50638,37.242531,17
1,5,3706,19.445522,18
3,10,3718,32.185257,18
32,83,26043,23.861692,11
14,32,13346,23.625249,19
26,62,21582,27.434717,22
7,19,6201,59.743508,7
2,69,22881,52.38134,22
22,125,32257,65.237339,0
27,71,23595,15.322922,22
31,79,26127,28.71171,11
0,1,38390,14.643324,15
2,173,47842,47.146947,17
21,47,19691,34.809673,21
40,179,47780,53.308565,17
32,82,26400,21.719802,11
26,65,23314,68.53307,22
40,177,48489,15.593352,17
0,0,136,35.498915,6
0,0,227,26.072216,6
11,29,6814,69.350742,7
42,157,42977,45.782861,16
40,147,37344,27.6819,13
40,178,50835,41.953501,17
16,139,34810,36.53705,12
31,79,27523,17.606934,11
16,138,33445,9.280057,12
6,15,7343,33.4205,7
2,173,47433,13.839034,17
26,66,22690,51.264992,22
27,71,23561,9.547861,22
45,164,43928,26.347436,16
37,97,28319,20.374246,23
36,93,29995,34.625992,23
39,103,31943,0.0,23
20,44,19162,28.824036,21
10,145,35513,30.873994,12
20,46,17521,18.142117,21
0,151,39450,43.531595,15
34,87,29255,15.882757,23
0,1,38476,15.586595,15
22,131,32920,25.917234,0
6,148,38644,34.461073,15
16,136,34691,61.282503,12
21,60,22512,21.222178,22
14,96,31946,55.720619,23
22,55,17570,49.132029,21
29,75,24860,20.640576,22
34,86,28062,59.58576,23
42,158,42249,54.318585,16
37,99,28300,9.273595,23
21,22,20105,20.797222,21
29,75,25157,10.214932,22
0,151,40249,36.215,15
22,53,20459,13.272371,21
10,141,34419,60.7228,12
4,11,36422,86.962696,13
0,1,1665,49.066789,6
0,1,40414,62.644272,15
14,94,31870,20.556164,23
43,159,41026,81.307778,16
11,29,9087,39.785376,7
23,56,21227,29.503703,21
1,6,3888,31.288711,18
49,182,50903,33.176586,17
22,55,20248,83.844864,21
39,105,29742,47.338887,23
39,104,29720,15.734881,23
37,97,30344,3.928098,23
35,91,27857,28.468479,23
21,48,19498,7.864605,21
21,50,18984,19.685067,21
6,14,6047,10.859379,7
31,79,26149,10.033264,11
30,76,21485,17.75097,22
5,13,4836,45.012638,18
22,125,32983,27.712055,0
1,4,2455,18.937063,18
27,71,21931,14.354112,22
28,73,23753,41.754396,22
40,147,37851,42.497959,13
25,59,19784,11.728462,21
22,53,19613,37.621221,21
16,137,33457,48.394188,12
2,175,49804,11.168677,17
14,32,11192,38.713768,19
16,138,34351,34.419123,12
9,23,7226,32.14602,7
7,18,7566,49.548702,7
45,164,43510,35.272723,16
20,46,17726,42.518946,21
7,19,6243,84.124233,7
39,105,28219,34.865942,23
3,10,3556,16.05173,18
37,99,31675,17.986961,23
40,181,50644,7.239871,17
16,137,34139,23.890104,12
22,125,33070,12.252871,0
16,137,34738,17.202766,12
10,140,34955,84.053276,12
1,5,2040,26.225777,18
31,80,26625,34.223413,11
29,75,21801,21.032297,22
34,87,28738,15.454413,23
16,135,33700,31.390892,12
26,67,23558,71.957397,22
32,81,26242,27.279032,11
39,104,27982,42.358919,23
45,164,45499,75.644645,16
6,16,5746,11.416695,7
22,132,32350,17.4143,0
16,138,34706,11.16331,12
28,72,25123,26.112462,22
16,135,34312,30.99646,12
46,165,44226,20.424619,16
16,134,33232,38.408533,12
0,2,752,47.848783,6
45,164,45188,77.173531,16
35,89,29866,64.730675,23
30,76,23425,22.624451,22
5,13,5235,32.421858,18
29,74,24430,38.706305,22
49,183,50248,25.844009,17
21,60,21663,53.476143,22
21,49,17330,48.492374,21
7,18,6208,64.505421,7
22,123,32501,9.305575,0
39,103,31495,11.31044,23
6,149,39682,31.202017,15
29,75,25015,17.190993,22
22,121,33035,53.073328,0
49,183,50121,19.756109,17
2,69,24382,56.160005,22
9,21,9678,37.981749,7
26,66,22284,34.666883,22
22,130,33225,31.591603,0
16,138,34958,13.469683,12
48,172,48850,51.274114,17
39,105,31761,48.785353,23
10,24,9758,36.780729,7
33,85,34264,11.308587,12
21,60,21523,46.439278,22
37,101,30031,7.289036,23
9,22,8239,26.776359,7
7,18,8670,54.612621,7
22,115,32825,9.840677,0
16,134,34342,21.317009,12
47,171,47142,13.717884,4
44,162,42229,27.553209,16
46,168,45491,7.892455,16
37,98,28508,10.880133,23
2,7,3382,27.865823,18
46,165,43592,13.55191,16
14,32,11242,24.940842,19
11,29,10974,10.167617,7
2,7,4357,10.897906,18
16,138,34029,14.235889,12
16,138,35043,30.375447,12
22,129,32587,45.762396,0
37,101,28955,19.422618,23
34,87,28039,52.165543,23
46,169,44917,9.327286,16
37,98,31594,70.610363,23
2,175,49543,0.770387,17
7,18,6243,83.769867,7
7,18,7803,15.167867,7
6,15,6420,25.130798,7
10,25,6418,53.261637,7
3,9,4698,42.941755,18
35,91,30591,23.210551,23
40,178,50858,23.994385,17
2,175,49673,18.018853,17
45,163,43850,68.454811,16
10,144,35208,60.609359,12
43,159,42320,56.537943,16
30,77,23143,24.037119,22
2,173,49822,15.061853,17
6,148,39394,30.977733,15
9,23,9998,37.511978,7
45,164,45380,72.328296,16
16,134,34760,44.965159,12
